1,0.5099,0.65261,0.25255,0.28042,0.33492,0.2054,0.43571,0.51864,0.17451,0.11953,0.21187,0.55755,0.54808,0.070191,0.131,0.5703,0.6116,0.089736,0.44516,0.38605,0.47554,0.51831,-0.00067605,0.036729,0.50752,0.046597,0.24266,0.45469,0.26325,0.67353,0.25956,0.55381,0.47669,0.35896,0.77432,0.2362,0.77476,0.47657,0.35841,0.56484,0.41362,0.51849,0.59235,0.3597,0.45136,0.65102,0.43379,0.66719,0.2452,0.11635,0.5176,0.24451,0.55964,0.31945,0.54062,0.24387,0.5342,0.18241,0.23598,0.83179,0.67906,0.22494,0.49391,0.60504,0.35244,0.33773,0.17967,0.29073,0.69393,0.25868,0.52848,0.80811,0.29131,0.048282,0.48073,0.31959,0.47467,0.63617,0.39997,0.060726,0.58684,0.24802,0.48718,0.16578,0.29911,0.69841,0.76939,0.39055,0.4841,0.6404,0.25689,0.23505,0.27387,0.40518,0.36081,0.70745,0.46677,0.64705,0.14634
0.5099,1,0.729,0.64478,0.70402,0.74631,0.53631,0.61688,0.69039,0.040994,0.71253,0.51182,0.87804,0.92799,-0.079317,0.60547,0.42372,0.58883,0.54924,0.6093,0.4818,0.78753,0.53636,0.51813,0.62837,0.83544,0.61562,0.80833,0.5865,0.5847,0.59761,0.46476,0.84624,0.62401,0.77016,0.35372,0.032888,0.45298,0.79594,0.23439,0.56814,0.58238,0.82591,0.67049,0.43748,0.31514,0.316,0.46099,0.39859,0.46147,-0.18885,0.66978,0.45199,0.63219,0.24247,0.86834,0.034,0.44058,0.52356,0.55594,0.42799,0.66297,0.44413,0.17079,0.66395,0.75772,0.66213,0.27267,-0.14905,0.74805,0.66893,0.43413,0.59638,0.67842,0.60424,0.84522,0.5419,0.7623,0.45157,0.80173,0.53125,0.51654,0.69114,0.71575,0.017431,0.79467,0.5791,0.49405,0.91138,0.57843,0.73253,0.50278,0.37749,0.67588,0.26276,0.15679,0.64901,0.30704,0.40656,0.58568
0.65261,0.729,1,0.46602,0.54093,0.66809,0.36794,0.69821,0.7169,0.061656,0.45258,0.4676,0.80991,0.72702,-0.021347,0.60603,0.52572,0.57015,0.26514,0.54117,0.54931,0.64042,0.62301,0.32925,0.43644,0.68239,0.41306,0.51314,0.6671,0.46708,0.7897,0.35522,0.79128,0.74393,0.61799,0.72259,0.057543,0.69126,0.73864,0.29164,0.60503,0.63739,0.7847,0.77881,0.53967,0.3449,0.48504,0.60203,0.55717,0.43039,-0.15413,0.67711,0.58229,0.69876,0.27197,0.73588,0.13006,0.6214,0.57675,0.54648,0.61404,0.73735,0.30022,0.20968,0.70378,0.68936,0.58159,0.23695,0.04116,0.83591,0.59776,0.54795,0.80813,0.61614,0.46847,0.70913,0.53082,0.67909,0.48773,0.6524,0.46554,0.64574,0.63205,0.79815,-0.001568,0.6097,0.81445,0.65994,0.59709,0.66606,0.86585,0.47895,0.4259,0.57689,0.43026,0.35043,0.82056,0.44549,0.68444,0.45726
0.25255,0.64478,0.46602,1,0.44359,0.37418,0.82776,0.56795,0.31329,0.59707,0.63587,0.27473,0.57388,0.68045,0.51314,0.58992,0.60393,0.39698,0.77725,0.101,0.75929,0.25524,0.51814,0.12415,0.31912,0.63867,0.76798,0.43167,0.71883,0.52025,0.42365,0.72316,0.54278,0.48837,0.72609,0.075196,0.49019,0.08006,0.33898,0.61529,0.43988,0.68759,0.5812,0.61687,0.72847,0.50543,0.1537,0.6422,0.46557,0.79768,0.36611,0.2926,0.12061,0.62586,0.64875,0.78228,0.47605,0.5084,0.48988,0.72981,0.29878,0.70361,0.83289,0.36987,0.68775,0.38244,0.7612,0.68473,0.30136,0.5754,0.59175,0.59417,0.38069,0.59204,0.60132,0.76261,0.68244,0.65885,0.50835,0.67697,0.47946,0.58332,0.25954,0.34897,0.56482,0.27206,0.21412,0.44433,0.5297,0.4643,0.50137,0.63782,0.62245,0.71339,0.3718,0.4467,0.47951,0.53996,0.40585,0.28772
0.28042,0.70402,0.54093,0.44359,1,0.87685,0.44407,0.56993,0.63653,-0.094645,0.75254,0.70117,0.70292,0.65945,-0.13336,0.76296,0.19719,0.13316,0.53213,0.47314,0.33943,0.52552,0.60401,0.76224,0.81376,0.76569,0.73142,0.79318,0.50493,0.31832,0.4886,0.37851,0.74019,0.72514,0.74814,0.22055,-0.24662,0.35191,0.73711,-0.043078,0.4763,0.52842,0.80242,0.60151,0.33533,0.1711,0.10099,0.35275,0.32968,0.35315,-0.43719,0.78837,0.66652,0.62168,0.040639,0.75158,-0.16656,0.41183,0.65683,0.6343,0.20754,0.46597,0.34829,-0.20505,0.56424,0.82903,0.61143,0.24827,-0.19125,0.62511,0.65296,0.2507,0.49008,0.85155,0.81313,0.66954,0.531,0.69721,-0.0085419,0.81817,0.83881,0.31783,0.83727,0.79878,-0.14093,0.7611,0.43598,0.33216,0.72881,0.64726,0.44925,0.59713,0.43665,0.7282,0.20421,0.091962,0.41624,0.059304,0.2723,0.82141
0.33492,0.74631,0.66809,0.37418,0.87685,1,0.35479,0.58542,0.73497,-0.18945,0.7235,0.62356,0.80472,0.70616,-0.237,0.76699,0.22752,0.3316,0.40914,0.59068,0.35499,0.66202,0.58212,0.74327,0.80404,0.71569,0.5961,0.78705,0.54671,0.4465,0.55651,0.30873,0.79694,0.74986,0.69686,0.35948,-0.27005,0.42844,0.78936,-0.018317,0.50127,0.48686,0.84267,0.67308,0.33728,0.13004,0.20678,0.36894,0.40528,0.24179,-0.47163,0.79405,0.72726,0.61538,0.0050265,0.75035,-0.16137,0.43427,0.61558,0.56298,0.25093,0.48758,0.25535,-0.15611,0.62753,0.90811,0.5891,0.092607,-0.25464,0.71379,0.65032,0.2543,0.58264,0.78875,0.77167,0.6159,0.47092,0.73846,0.1048,0.73118,0.74989,0.36279,0.86128,0.85947,-0.23919,0.83307,0.57716,0.35138,0.74106,0.64479,0.59428,0.45856,0.41863,0.6328,0.23703,0.063937,0.5082,0.13991,0.31196,0.77472
0.2054,0.53631,0.36794,0.82776,0.44407,0.35479,1,0.63055,0.11958,0.75042,0.70949,0.38929,0.48517,0.55883,0.65307,0.57837,0.64639,0.31132,0.9013,0.011106,0.80987,0.08858,0.56722,0.038836,0.32472,0.66464,0.79436,0.33434,0.79008,0.53435,0.50648,0.93603,0.52615,0.51801,0.76155,0.02133,0.64906,0.0048703,0.17852,0.7184,0.58457,0.74068,0.51856,0.6734,0.8307,0.66529,0.088297,0.66963,0.44103,0.81616,0.44357,0.18987,0.14636,0.49455,0.75262,0.72943,0.53402,0.67704,0.5099,0.81134,0.22315,0.59016,0.94313,0.48601,0.67307,0.28493,0.80781,0.85944,0.44332,0.45833,0.57934,0.55718,0.37511,0.59287,0.63587,0.67798,0.84251,0.6533,0.45495,0.68236,0.50064,0.65574,0.22342,0.35805,0.71315,0.1097,0.15329,0.43403,0.42385,0.50979,0.40945,0.68976,0.7643,0.77815,0.64958,0.56151,0.49437,0.62968,0.45856,0.30394
0.43571,0.61688,0.69821,0.56795,0.56993,0.58542,0.63055,1,0.42544,0.27178,0.55436,0.59775,0.69509,0.54193,0.25116,0.61608,0.56202,0.32485,0.48177,0.16665,0.64708,0.41504,0.69794,0.3532,0.43212,0.78793,0.66377,0.47709,0.75106,0.47593,0.81309,0.62505,0.80706,0.73342,0.78802,0.49694,0.28166,0.48447,0.56693,0.47743,0.72064,0.84608,0.71767,0.80483,0.69457,0.36095,0.35075,0.68549,0.42631,0.50739,0.038192,0.57205,0.55195,0.60994,0.40546,0.73839,0.30679,0.73098,0.6924,0.72225,0.48017,0.65291,0.5263,0.28261,0.64162,0.57596,0.71406,0.52931,0.31996,0.73687,0.69062,0.5105,0.7597,0.73165,0.59974,0.68667,0.76661,0.75661,0.35649,0.72259,0.64846,0.57315,0.60325,0.72767,0.25239,0.41115,0.63181,0.55849,0.45645,0.71834,0.65265,0.68885,0.60589,0.78575,0.70112,0.44274,0.67324,0.51604,0.63485,0.46185
0.51864,0.69039,0.7169,0.31329,0.63653,0.73497,0.11958,0.42544,1,-0.21723,0.33939,0.45562,0.72728,0.74395,-0.34481,0.5048,0.35576,0.5816,0.1089,0.70367,0.31991,0.70917,0.47562,0.52748,0.47293,0.58012,0.25051,0.57465,0.39495,0.49902,0.51416,0.084595,0.6431,0.654,0.44975,0.59255,-0.24211,0.61011,0.73401,0.052292,0.50692,0.29461,0.73886,0.61452,0.24109,0.08682,0.5363,0.39711,0.50822,0.16065,-0.33997,0.75622,0.68526,0.70754,-0.015602,0.64994,0.0064597,0.34972,0.48037,0.4014,0.50046,0.66882,0.063679,-0.01711,0.57954,0.79411,0.31135,-0.077267,-0.19979,0.76502,0.45749,0.44457,0.62054,0.49643,0.40718,0.58938,0.23143,0.54305,0.42987,0.5042,0.39249,0.42581,0.65255,0.75639,-0.27258,0.73825,0.75108,0.55353,0.61251,0.41865,0.72602,0.23647,0.17577,0.34304,0.037787,-0.048614,0.57658,0.26325,0.39154,0.5201
0.17451,0.040994,0.061656,0.59707,-0.094645,-0.18945,0.75042,0.27178,-0.21723,1,0.20126,0.015121,0.011519,0.16467,0.92253,0.14478,0.58592,0.24385,0.64856,-0.3103,0.70158,-0.31134,0.31338,-0.50983,-0.25475,0.22815,0.36819,-0.23242,0.58209,0.25556,0.25683,0.76679,0.090945,0.094652,0.33384,-0.040619,0.90747,-0.074599,-0.22835,0.83779,0.33646,0.47072,0.030855,0.39193,0.73237,0.77553,0.095689,0.53742,0.43341,0.71364,0.83037,-0.24153,-0.28525,0.23812,0.8936,0.32034,0.75453,0.56919,0.12405,0.52157,0.20914,0.40778,0.81912,0.64801,0.44434,-0.22743,0.47396,0.84684,0.74847,0.17706,0.21855,0.46627,0.18004,0.12652,0.11616,0.29049,0.59249,0.28094,0.50033,0.2074,0.025059,0.48937,-0.32609,-0.16865,0.96159,-0.46728,-0.074578,0.36713,-0.087185,0.21742,0.14236,0.39416,0.63935,0.38021,0.58579,0.71526,0.2607,0.61671,0.45006,-0.26942
