1,0.15656,0.22667,0.38516,0.58015,-0.0085113,0.84188,0.17839,0.0086359,0.73894,0.77719,0.28248,0.78237,-0.043075,0.23928,0.46053,0.61587,0.55146,0.63763,0.065328,0.63277,0.73323,0.24974,0.66543,0.57852,0.55269,-0.042211,0.62531,0.27329,0.084031,0.26197,0.80766,0.10316,0.55613,0.50349,0.66636,0.52505,0.20174,0.54824,0.057762,0.27204,-0.15416,0.17247,0.36271,0.23412,0.19553,0.63485,0.041539,-0.17525,0.19284,0.38157,0.062233,0.5393,0.74275,0.34715,0.63298,0.64645,0.69827,0.57161,0.18269,-0.14402,0.58522,0.025252,0.076293,0.76102,0.19103,0.28189,0.13504,0.7133,0.65815,0.39945,0.84815,0.54871,0.55846,0.34789,0.38684,-0.020497,0.2057,0.7087,0.50547,0.76994,-0.026152,0.37573,0.57332,0.64732,0.26997,0.17893,0.8022,0.5686,0.41453,-0.075871,0.67258,0.38296,0.31107,0.21619,0.18201,0.58865,0.27889,0.38034,0.26455
0.15656,1,0.46385,0.45603,0.33087,-0.11309,0.10347,0.58195,0.63611,0.33966,0.49364,0.57514,0.25577,0.46803,0.56398,0.6575,0.21118,0.058593,0.36921,0.55113,0.45496,0.55025,0.57624,0.61227,0.64675,0.33198,0.52793,0.26219,0.63094,0.56359,0.54394,0.33948,0.38468,0.54528,0.43498,0.34699,0.064571,0.72015,0.5917,0.75389,0.7102,0.036875,0.77547,0.76527,0.40659,0.36545,0.54258,0.81587,0.12104,0.019805,0.72916,0.74399,0.65779,-0.040122,0.41628,0.68564,0.45256,0.35404,0.5563,0.36156,0.47238,0.29196,0.79514,0.079829,-0.069189,-0.074013,0.76377,0.71395,0.17102,0.47742,0.48489,0.14553,0.6157,-0.0016803,0.30047,0.38732,0.45501,0.74471,0.20523,0.1657,0.28678,0.59969,0.60672,0.48013,0.28919,0.55811,-0.15008,0.12168,0.6808,0.2814,0.28543,0.27988,0.27491,0.17044,0.45581,0.58309,0.2883,0.80153,0.66035,0.6349
0.22667,0.46385,1,0.4911,0.49432,0.36957,0.3066,0.61637,0.25594,0.38667,0.2722,0.2545,0.072141,0.44635,0.60982,0.13296,0.54579,0.5582,0.55835,0.48873,0.45431,0.41899,0.59038,0.29754,0.49325,0.18013,0.68989,0.43719,0.17167,0.76164,0.76901,0.21251,-0.13632,0.48164,0.70516,0.48645,0.32697,0.46829,0.34191,0.46388,0.26842,0.43137,0.18788,0.62746,0.84286,0.77502,0.66696,0.52562,0.38576,0.36053,0.27712,0.57515,0.49184,0.252,0.64675,0.60142,0.14768,0.28129,0.11402,0.60291,0.61178,0.68423,0.59796,0.53617,0.19046,0.62417,0.71912,0.75316,0.27323,0.46763,0.60428,0.27478,0.12653,0.33583,0.76617,0.693,0.68801,0.35838,0.60444,0.61312,0.27069,0.67895,0.83288,0.14999,0.60729,0.45105,0.38554,0.45095,0.1988,0.58914,0.69549,0.050866,0.45754,0.72162,0.73751,0.76383,0.57533,0.42218,0.45437,0.073202
0.38516,0.45603,0.4911,1,0.57224,-0.13195,0.46523,0.52718,0.40099,0.52755,0.30638,0.48436,0.19559,0.048945,0.71135,0.56093,0.34354,0.37331,0.44767,0.47686,0.75155,0.50376,0.74011,0.60892,0.65644,0.34897,0.05437,0.82285,0.59097,0.46954,0.21844,0.17961,0.092012,0.63586,0.77146,0.32434,0.11055,0.61704,0.69931,0.62931,0.57312,-0.090392,0.51979,0.61117,0.5413,0.2581,0.62309,0.4854,-0.17158,0.62648,0.61008,0.59507,0.60014,0.59926,0.47674,0.54439,0.31345,0.23921,0.41742,0.55307,-0.019711,0.38758,0.30192,0.02436,0.31463,0.080444,0.47884,0.63787,0.60779,0.72584,0.69483,0.1873,0.37496,0.64239,0.47418,0.7778,0.22502,0.70354,0.56797,0.32952,0.28381,0.14353,0.68572,0.46968,0.47617,0.47729,0.15802,0.2153,0.47248,0.85443,0.028778,0.26009,0.1211,0.24553,0.3174,0.4888,0.63989,0.68704,0.76268,0.25715
0.58015,0.33087,0.49432,0.57224,1,0.20649,0.45918,0.27149,0.14705,0.66308,0.54354,0.55268,0.4772,0.38969,0.42258,0.29258,0.49398,0.54292,0.67551,0.12682,0.5757,0.6453,0.32636,0.56089,0.4832,0.59851,0.24026,0.67406,0.27433,0.33282,0.35715,0.53031,0.15729,0.57061,0.7187,0.56611,0.63541,0.29946,0.55282,0.18585,0.26556,0.048257,0.19335,0.43685,0.5733,0.45408,0.54121,0.23761,0.16192,0.64774,0.35933,0.20149,0.57077,0.60977,0.49671,0.59777,0.50279,0.48382,0.32486,0.25133,0.13728,0.79065,0.29342,0.41287,0.70957,0.42644,0.39674,0.48166,0.73156,0.55661,0.69513,0.60694,0.33824,0.50814,0.49231,0.6938,0.40765,0.21099,0.565,0.81173,0.57218,0.25556,0.5427,0.37143,0.52268,0.50206,0.43973,0.65287,0.35008,0.50455,0.25535,0.4701,0.50722,0.58872,0.34506,0.46448,0.53319,0.31245,0.38794,0.30392
-0.0085113,-0.11309,0.36957,-0.13195,0.20649,1,0.02808,-0.15356,-0.41171,-0.12053,-0.21989,-0.20627,-0.24822,0.62031,0.0071668,-0.49784,0.073447,0.2217,0.17371,-0.078725,-0.22765,-0.23158,-0.083759,-0.30375,-0.32552,-0.35399,0.5467,-0.094836,-0.58321,0.26045,0.28964,-0.12888,-0.62588,-0.24262,0.056089,0.012658,0.62191,-0.31255,-0.45869,-0.22136,-0.37867,0.86243,-0.52326,-0.14646,0.44514,0.68805,0.026097,-0.26684,0.89077,0.29377,-0.45402,-0.28558,-0.14329,-0.089148,0.59035,-0.075033,-0.3217,-0.096515,-0.56939,0.39284,0.4743,0.378,0.060628,0.90443,0.036096,0.64046,0.11884,0.18423,-0.20327,-0.15425,-0.0044817,-0.010499,-0.45626,-0.11903,0.24757,0.24839,0.62475,-0.29945,0.12033,0.44385,-0.24406,0.38728,0.20102,-0.46625,0.19389,-0.16191,0.72547,0.21098,-0.37324,0.091601,0.80714,-0.30568,0.1144,0.72215,0.36304,0.14245,-0.069327,-0.27498,-0.18396,-0.44728
0.84188,0.10347,0.3066,0.46523,0.45918,0.02808,1,0.37253,0.074073,0.62826,0.61448,0.26753,0.54724,-0.18683,0.34854,0.42808,0.62777,0.4094,0.54117,0.25696,0.59232,0.55583,0.41343,0.56576,0.50199,0.43101,-0.0032973,0.59201,0.2632,0.27356,0.30369,0.6286,0.002455,0.58163,0.48596,0.68271,0.35097,0.26397,0.46688,0.18906,0.27405,0.037004,0.11761,0.42475,0.38597,0.31228,0.62435,0.093395,-0.14753,0.23884,0.29253,0.14377,0.56899,0.6945,0.3758,0.58105,0.47841,0.59216,0.42659,0.44819,-0.097501,0.49832,0.058258,0.1203,0.57718,0.31182,0.4047,0.31355,0.60222,0.65401,0.46986,0.64702,0.38948,0.49969,0.54604,0.47556,0.072893,0.27033,0.69846,0.41352,0.64596,0.038379,0.48285,0.48507,0.66893,0.29988,0.33994,0.64445,0.44295,0.55622,-0.0044627,0.37857,0.36703,0.37281,0.38025,0.30364,0.53812,0.30754,0.45707,0.093678
0.17839,0.58195,0.61637,0.52718,0.27149,-0.15356,0.37253,1,0.68887,0.38805,0.44609,0.56027,0.18924,0.059021,0.67571,0.55094,0.4934,0.12089,0.27336,0.86038,0.53514,0.49835,0.80633,0.59579,0.61716,0.43278,0.41242,0.44729,0.62448,0.78175,0.64487,0.31568,0.31298,0.75254,0.6054,0.59001,-0.15259,0.76795,0.62819,0.7528,0.66028,0.14245,0.56262,0.85951,0.70007,0.41872,0.65713,0.77038,0.0036841,0.11995,0.61071,0.79692,0.79713,0.10987,0.30233,0.70512,0.4085,0.37883,0.48542,0.59364,0.35555,0.20486,0.71558,0.042909,0.055875,0.29144,0.76744,0.7738,0.27956,0.50018,0.69052,0.17199,0.46302,0.21686,0.77157,0.60965,0.43491,0.61601,0.42415,0.18038,0.37993,0.59862,0.75495,0.59051,0.45943,0.68859,0.055223,0.17534,0.53566,0.52144,0.24481,0.10434,0.5375,0.27993,0.67984,0.84094,0.47189,0.70186,0.71862,0.39479
0.0086359,0.63611,0.25594,0.40099,0.14705,-0.41171,0.074073,0.68887,1,0.19263,0.30231,0.55369,0.11167,0.054083,0.55942,0.66932,0.1761,-0.029135,0.065708,0.63938,0.40161,0.40396,0.56626,0.50327,0.60333,0.36991,0.16654,0.28796,0.79027,0.43178,0.35537,0.14808,0.72785,0.57233,0.35927,0.35189,-0.35226,0.88462,0.6722,0.73387,0.67284,-0.16803,0.76119,0.7068,0.28023,0.009007,0.3778,0.82799,-0.19208,-0.016166,0.64434,0.73245,0.57086,-0.043228,-0.00028549,0.51212,0.36867,0.22027,0.56594,0.2309,0.13389,-0.03627,0.73202,-0.30141,-0.13342,-0.18428,0.57259,0.51523,0.20091,0.28145,0.59967,-0.10167,0.55823,0.10431,0.3112,0.27843,0.17737,0.60283,0.14347,-0.11622,0.2294,0.30786,0.47733,0.54466,0.16068,0.68605,-0.25908,-0.18455,0.45126,0.22755,-0.074375,0.028418,0.092885,-0.17153,0.34355,0.52687,0.2897,0.71517,0.69057,0.75809
0.73894,0.33966,0.38667,0.52755,0.66308,-0.12053,0.62826,0.38805,0.19263,1,0.73905,0.44395,0.66357,0.052458,0.4239,0.45437,0.71888,0.5808,0.7715,0.17193,0.77834,0.78146,0.35853,0.72582,0.65145,0.6471,0.14466,0.67526,0.4303,0.23106,0.45388,0.68709,0.20721,0.67541,0.63414,0.64383,0.42634,0.37411,0.69404,0.27343,0.34093,-0.18828,0.32818,0.50886,0.42513,0.31903,0.61492,0.30289,-0.19338,0.26933,0.45686,0.33975,0.62746,0.7128,0.34144,0.70775,0.66551,0.71113,0.60108,0.19561,0.063311,0.6409,0.26978,0.084532,0.73844,0.17947,0.44804,0.37065,0.81192,0.81209,0.58237,0.74445,0.50553,0.51992,0.46366,0.50271,0.13,0.29805,0.58041,0.58517,0.74113,0.14817,0.5248,0.6598,0.51643,0.51903,0.050399,0.70522,0.58751,0.53426,0.0049954,0.7518,0.50993,0.3707,0.36386,0.42106,0.61741,0.42708,0.46828,0.38162
